"name	category	area	address	lat	lon	phone	email	website	facebook	instagram	tiktok	twitter	opening_hours	happy_hour_status	happy_hour_details	happy_hour_timings	confidence	sources	source_urls	evidence_text"
"nilkhand	fast_food	Navi Mumbai	""kamothe", navi mumbai," 410 209""	19.0225317	73.090544									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3204164179	""nilkhand fast_food kamothe", navi mumbai," 410 209""",,,,,,,,,,,,,,,,
"shiv prasad	fast_food	Powai		19.1445626	72.934634									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3554048493	shiv prasad fast_food",,,,,,,,,,,,,,,,,,,,
"shivkrupa	fast_food	Mumbai	""Marol Village Rd"," mumbai""	19.1129799	72.8791787								16hrs	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3548939845	""shivkrupa fast_food Marol Village Rd"," mumbai""",,,,,,,,,,,,,,,,,,
"?????? ???? ??? ???	fast_food	Colaba		18.932545	72.8327254									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13514237909	?????? ???? ??? ??? fast_food",,,,,,,,,,,,,,,,,,,,
"Adarsh Sweets	food_court	Bandra West		19.0414993	72.8580789									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11449436712	Adarsh Sweets food_court",,,,,,,,,,,,,,,,,,,,
"China Bistro	food_court	Bandra West		19.0671989	72.8661991									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11452002810	China Bistro food_court",,,,,,,,,,,,,,,,,,,,
"Drool over dosa	food_court	Andheri West		19.1198654	72.8732147									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6024106796	Drool over dosa food_court",,,,,,,,,,,,,,,,,,,,
"Fortune Food Plaza	food_court	Andheri West		19.1600063	72.8386278									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13094299015	Fortune Food Plaza food_court",,,,,,,,,,,,,,,,,,,,
"Maggi Point	food_court	Kurla		19.0730195	72.8991922									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12866469427	Maggi Point food_court",,,,,,,,,,,,,,,,,,,,
"Thepla House by Tejal's Kitchen	food_court	Thane		19.2333089	72.9748858									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12593447337	Thepla House by Tejal's Kitchen food_court",,,,,,,,,,,,,,,,,,,,
"1441 Restaurant	restaurant	Bandra West		19.0620964	72.8347235									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12926034660	1441 Restaurant restaurant",,,,,,,,,,,,,,,,,,,,
"27 Yard	restaurant	Thane		19.2359054	72.9694903									candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/993950698	27 Yard restaurant",,,,,,,,,,,,,,,,,,,,
"5 Spice	restaurant	Bandra West		19.0680108	72.8323909									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12334116824	5 Spice restaurant",,,,,,,,,,,,,,,,,,,,
"7 Hills Resto + Bar	restaurant	Juhu		19.1300687	72.8214482									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13240728441	7 Hills Resto + Bar restaurant",,,,,,,,,,,,,,,,,,,,
"7th Heaven Girgaon	restaurant	Mumbai	""Shop No. 4",,487, Murad Mansion," Sardar Vallabhbhai Patel Road""	18.9571447	72.8172193									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11962469384	""7th Heaven Girgaon restaurant Shop No. 4",,487, Murad Mansion," Sardar Vallabhbhai Patel Road""",,,,,,,,,,,,
"A Rama Nayak's Shrikrishna Boarding	restaurant	Mumbai	400019	19.0273999	72.850662									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6367115268	A Rama Nayak's Shrikrishna Boarding restaurant 400019",,,,,,,,,,,,,,,,,,,,
"Aai Baba Sweet And Snacks	restaurant	Navi Mumbai		19.0320496	73.0168543									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12287909455	Aai Baba Sweet And Snacks restaurant",,,,,,,,,,,,,,,,,,,,
"Abhinandan	restaurant	Powai		19.0961478	72.9151919									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3205771060	Abhinandan restaurant",,,,,,,,,,,,,,,,,,,,
"Abhinandan Family Restaurant and bar	restaurant	Bandra West		19.04559	72.8480565									candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/824809141	Abhinandan Family Restaurant and bar restaurant",,,,,,,,,,,,,,,,,,,,
"Achija veg restaurant Kandivali branch	restaurant	Mumbai	""12/16 Ratna Rajul", Mahatma Gandhi Road, Mumbai," 400067""	19.2057243	72.8434457	7304033555							Mo-Su 10:00-24:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11728344375	""Achija veg restaurant Kandivali branch restaurant 12/16 Ratna Rajul", Mahatma Gandhi Road, Mumbai," 400067""",,,,,,,,,,,,,,
"Adarsha Family Restaurant	restaurant	Bandra West		19.0199692	72.8419124									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11451935139	Adarsha Family Restaurant restaurant",,,,,,,,,,,,,,,,,,,,
"Aharveda	restaurant	Andheri West	""Viral Apartments", Behind Hotel Radhakrishna, Next to Hotel Golden Chariot, Swami Vivekananda Rd, Opp. Shoppers Stop, Andheri West, Mumbai," 400058""	19.1147115	72.84361	2240722211		https://aharveda.com/					Mo-Su 11:00-15:30	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11348865438	""Aharveda restaurant Viral Apartments", Behind Hotel Radhakrishna, Next to Hotel Golden Chariot, Swami Vivekananda Rd, Opp. Shoppers Stop, Andheri West, Mumbai," 400058""",,,,,,
"Ahmadi	restaurant	Lower Parel		18.9589669	72.837211									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6367704894	Ahmadi restaurant",,,,,,,,,,,,,,,,,,,,
"Ajay Tandoor Corner	restaurant	Thane		19.2238991	72.9696917									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/9215791095	Ajay Tandoor Corner restaurant",,,,,,,,,,,,,,,,,,,,
"Akhil Bar And Restaurant	restaurant	Malad		19.2106452	72.8247799									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12765919748	Akhil Bar And Restaurant restaurant",,,,,,,,,,,,,,,,,,,,
"Akshay Food Plaza	restaurant	Mumbai	""Akshay Food Plaza", Purushottam Kheraj Road, Mulund(West)," 400080""	19.1729951	72.9495824								Mo-Su 10:00-22:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/9047312125	""Akshay Food Plaza restaurant Akshay Food Plaza", Purushottam Kheraj Road, Mulund(West)," 400080""",,,,,,,,,,,,,,
"Al Nizami Darbar	restaurant	Andheri West		19.1098173	72.8754841	+91 70457 20000;+91 70457 30000		https://alnizamidarbar.com/	https://alnizamidarbarrestaurant				Mo-Su 11:00-01:30	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13090094140	Al Nizami Darbar restaurant",,,,,,,,,,,,,,,,,,,,
"Al Rehmani Resturant	restaurant	Mumbai	""Mumbai"," 400003""	18.9617676	72.8317742									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/7506793876	""Al Rehmani Resturant restaurant Mumbai"," 400003""",,,,,,,,,,,,,,,,,,
"Al-baik.com	restaurant	Andheri West		19.0922998	72.8827211									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11445779711	Al-baik.com restaurant",,,,,,,,,,,,,,,,,,,,
"Alamgir Hotel	restaurant	Mumbai	""Maulana Shaukat Ali Marg", Mumbai," 400003""	18.9617326	72.830466									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/7506793880	""Alamgir Hotel restaurant Maulana Shaukat Ali Marg", Mumbai," 400003""",,,,,,,,,,,,,,,,
"Alfredo's	restaurant	Juhu		19.1069056	72.826255									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/1803681421	Alfredo's restaurant",,,,,,,,,,,,,,,,,,,,
"Alfredo's Bar And Diner	restaurant	Andheri West	""New Link Road", Andheri West, Mumbai," 400053""	19.1394688	72.8314681									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/2365365562	""Alfredo's Bar And Diner restaurant New Link Road", Andheri West, Mumbai," 400053""",,,,,,,,,,,,,,
"Almond Flower	restaurant	Juhu		19.145159	72.8294735									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/2366784005	Almond Flower restaurant",,,,,,,,,,,,,,,,,,,,
"Amar Fast Food And Juice Center	restaurant	Mumbai	""V M Shah Marg", Mumbai," 400059""	19.1070411	72.86426								Mo-Su 10:00-24:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/9359808172	""Amar Fast Food And Juice Center restaurant V M Shah Marg", Mumbai," 400059""",,,,,,,,,,,,,,,,
"Amazonia	restaurant	Bandra West		19.0593672	72.8650108									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/10779234899	Amazonia restaurant",,,,,,,,,,,,,,,,,,,,
"Amber	restaurant	Bandra West		19.0557033	72.8448243									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3207654838	Amber restaurant",,,,,,,,,,,,,,,,,,,,
"Ambika Palace	restaurant	Khar	""Sector 13", Kharghar," 410210""	19.0422912	73.0722876									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3761571982	""Ambika Palace restaurant Sector 13", Kharghar," 410210""",,,,,,,,,,,,,,,,
"Amey	restaurant	Bandra West		19.057386	72.8475215									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11069702458	Amey restaurant",,,,,,,,,,,,,,,,,,,,
"Amritsari Tadka	restaurant	Juhu		19.1290697	72.8219944									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/4051431789	Amritsari Tadka restaurant",,,,,,,,,,,,,,,,,,,,
"Amrut	restaurant	Andheri East		19.1351491	72.9001151									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/4237027990	Amrut restaurant",,,,,,,,,,,,,,,,,,,,
"And Chillis	restaurant	Bandra West		19.0388685	72.8422221	022 2446 2483								candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/4846878576	And Chillis restaurant",,,,,,,,,,,,,,,,,,,,
"Anil Lunch Home	restaurant	Mumbai	""90 Feet Road"," 400072""	19.10144	72.8879711									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/4326441991	""Anil Lunch Home restaurant 90 Feet Road"," 400072""",,,,,,,,,,,,,,,,,,
"Ankur	restaurant	Colaba		18.9306421	72.8323368	+91 22 2265 4194 / 2263 0393								candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/683777920	Ankur restaurant",,,,,,,,,,,,,,,,,,,,
"Anna Idli	restaurant	Colaba		18.9317938	72.8330496									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11609857374	Anna Idli restaurant",,,,,,,,,,,,,,,,,,,,
"Anna Leela Veg Restaurant	restaurant	Lower Parel		18.9686154	72.8210412									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11456227673	Anna Leela Veg Restaurant restaurant",,,,,,,,,,,,,,,,,,,,
"Apna Hotel	restaurant	Bandra West		19.0504142	72.8650434									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11449425962	Apna Hotel restaurant",,,,,,,,,,,,,,,,,,,,
"Apna dhaba	restaurant	Juhu		19.1117554	72.871119									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/5273498727	Apna dhaba restaurant",,,,,,,,,,,,,,,,,,,,
"Appointment	restaurant	Juhu		19.1300266	72.8217466									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13240727139	Appointment restaurant",,,,,,,,,,,,,,,,,,,,
"Apratim, Near Boomerang Building Gate No. 1	restaurant	Mumbai	""Gate No. 1", Bommerang Building, Chandivali Farm Road, Mumbai," 400072""	19.1141563	72.8923659	9.18652E+11								candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12133192541	""Apratim", Near Boomerang Building Gate No. 1 restaurant Gate No. 1, Bommerang Building, Chandivali Farm Road, Mumbai," 400072""",,,,,,,,,,,
"Aromas	restaurant	Mumbai	""1", Central Avenue, Mumbai," 400076""	19.116857	72.9098143								Mo-Su 09:00-21:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6805301587	""Aromas restaurant 1", Central Avenue, Mumbai," 400076""",,,,,,,,,,,,,,
"Asia Kitchen	restaurant	Andheri West		19.1047449	72.8864514									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11445747451	Asia Kitchen restaurant",,,,,,,,,,,,,,,,,,,,
"Asian Wok	restaurant	Powai		19.1194007	72.9114985									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6810831573	Asian Wok restaurant",,,,,,,,,,,,,,,,,,,,
"Atithi	restaurant	Thane		19.1738602	72.9578139									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/9738827579	Atithi restaurant",,,,,,,,,,,,,,,,,,,,
"Aura Restaurant	restaurant	Borivali		19.23472	72.840801									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/1936886202	Aura Restaurant restaurant",,,,,,,,,,,,,,,,,,,,
"Avenue Hotel	restaurant	Malad		19.2072751	72.8660843									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3773905704	Avenue Hotel restaurant",,,,,,,,,,,,,,,,,,,,
"Ayub's	restaurant	Colaba		18.9282162	72.8328878									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3366422124	Ayub's restaurant",,,,,,,,,,,,,,,,,,,,
"Azad	restaurant	Fort		18.9584913	72.8365807									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6367704896	Azad restaurant",,,,,,,,,,,,,,,,,,,,
"B Bhagat Tarachand - Pydhonie	restaurant	Mumbai	""Mumbai"," 400002""	18.953586	72.8315292	""+91-22-23416655", +91-22-23416600," +91-8291103994""		https://bhagattarachand.com/					Mo-Su 11:00-23:30	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12843656851	""B Bhagat Tarachand - Pydhonie restaurant Mumbai"," 400002""",,,,,,,,,,,,,,,,
"B Merwan & Co Bakers	restaurant	Lower Parel		18.962461	72.8161899									candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/48804708	B Merwan & Co Bakers restaurant",,,,,,,,,,,,,,,,,,,,
"BGF - BakeGrillFry	restaurant	Mumbai	""Imamwada Road behind shustry Imambara", Mumbai," 400009""	18.9582004	72.8332812	9.19137E+11		https://www.bgfindia.in					Mo-Su 15:30-23:30	candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/358341277	""BGF - BakeGrillFry restaurant Imamwada Road behind shustry Imambara", Mumbai," 400009""",,,,,,,,,,,,,,,,
"BREEZE RESTAURANT	restaurant	Powai		19.1119266	72.9087755									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3602878832	BREEZE RESTAURANT restaurant",,,,,,,,,,,,,,,,,,,,
"BaaMee	restaurant	Juhu		19.1316741	72.8345422									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13510320673	BaaMee restaurant",,,,,,,,,,,,,,,,,,,,
"Baba Ka Dhaba	restaurant	Juhu		19.1440644	72.8315177									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/9132742310	Baba Ka Dhaba restaurant",,,,,,,,,,,,,,,,,,,,
"Baba's Kitchen	restaurant	Khar	""opposite dalvi doctor", Old Mumbai - Pune Road, Kharegaon," 400605""	19.2048379	73.0012414								Mo-Su 10:00-22:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/1009526711	""Baba's Kitchen restaurant opposite dalvi doctor", Old Mumbai - Pune Road, Kharegaon," 400605""",,,,,,,,,,,,,,
"Badshah Falooda Place	restaurant	Fort		18.9474561	72.8334369									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6813483411	Badshah Falooda Place restaurant",,,,,,,,,,,,,,,,,,,,
"Bahubelly The Taste of South	restaurant	Navi Mumbai		19.0157392	73.0405628									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11691768384	Bahubelly The Taste of South restaurant",,,,,,,,,,,,,,,,,,,,
"Bake N Bite	restaurant	Thane		19.1780463	72.9642222								Mo-Su 09:00-21:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/12185885162	Bake N Bite restaurant",,,,,,,,,,,,,,,,,,,,
"Balaji Rest.	restaurant	Andheri West		19.1546492	72.8561961									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/984287758	Balaji Rest. restaurant",,,,,,,,,,,,,,,,,,,,
"Balaji Restaurant	restaurant	Bandra West		19.0551517	72.8307261									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/4312900099	Balaji Restaurant restaurant",,,,,,,,,,,,,,,,,,,,
"Bandra Born	restaurant	Mumbai	""Chapel Road", Mumbai," 400050""	19.0505145	72.8270094									candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/543778459	""Bandra Born restaurant Chapel Road", Mumbai," 400050""",,,,,,,,,,,,,,,,
"Bansuri	restaurant	Mumbai	""Mahatma Phule Marg"," Mulund (East)""	19.1720378	72.95884									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/4189374777	""Bansuri restaurant Mahatma Phule Marg"," Mulund (East)""",,,,,,,,,,,,,,,,,,
"Barbeque Nation - Mumbai - Belapur	restaurant	Navi Mumbai		19.0144693	73.0384976									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11691780141	Barbeque Nation - Mumbai - Belapur restaurant",,,,,,,,,,,,,,,,,,,,
"Basil	restaurant	Juhu		19.1095312	72.8532985								Mo-Su 08:00-18:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3358915248	Basil restaurant",,,,,,,,,,,,,,,,,,,,
"Basil & Beans	restaurant	Mumbai	""33", Ground Floor, Turbhe MIDC Road, Turbhe," 400705""	19.0631889	73.0275881	9.18656E+11							Mo-Su 08:00-23:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11098757867	""Basil & Beans restaurant 33", Ground Floor, Turbhe MIDC Road, Turbhe," 400705""",,,,,,,,,,,,
"Bastian At The Top	restaurant	Mumbai	""Kohinoor Square", Mumbai," 400028""	19.0249945	72.8415353	2250333555		https://www.bastianhospitality.com/bastianattop					Tu-Su 12:00-01:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13040591057	""Bastian At The Top restaurant Kohinoor Square", Mumbai," 400028""",,,,,,,,,,,,,,,,
"Baugban Restaurant	restaurant	Khar	""Plot 5 & 5A", Sector 34C, kharghar, Navi Mumbai," 410210""	19.0721821	73.0792725									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/8944400420	""Baugban Restaurant restaurant Plot 5 & 5A", Sector 34C, kharghar, Navi Mumbai," 410210""",,,,,,,,,,,,
"Belvedere	restaurant	Bandra West		19.0573721	72.8479721									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11069702459	Belvedere restaurant",,,,,,,,,,,,,,,,,,,,
"Benne	restaurant	Juhu		19.1162366	72.8321513									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13458734807	Benne restaurant",,,,,,,,,,,,,,,,,,,,
"Bhagwati	restaurant	Malad		19.2033244	72.8430989									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/6138363547	Bhagwati restaurant",,,,,,,,,,,,,,,,,,,,
"Bhakari Ghar	restaurant	Mumbai	""458", Ram Narayan Narkar marg," 400075""	19.087102	72.9114295									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3636812246	""Bhakari Ghar restaurant 458", Ram Narayan Narkar marg," 400075""",,,,,,,,,,,,,,,,
"Bharang Hotel	restaurant	Powai		19.1299442	72.9305834									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/3587156841	Bharang Hotel restaurant",,,,,,,,,,,,,,,,,,,,
"Bhavani Farsan and Sweet Mart	restaurant	Mumbai	""Bal Rajeshwar Marg", Mulund (West)," 400080""	19.1852947	72.9475056	+91 98925 28256							08:00-22:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/way/1111676948	""Bhavani Farsan and Sweet Mart restaurant Bal Rajeshwar Marg", Mulund (West)," 400080""",,,,,,,,,,,,,,,,
"Big Squeeze	restaurant	Navi Mumbai		19.065439	73.0010969									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11691737747	Big Squeeze restaurant",,,,,,,,,,,,,,,,,,,,
"Biryani Binge	restaurant	Thane		19.2238118	72.9696979									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/9215791093	Biryani Binge restaurant",,,,,,,,,,,,,,,,,,,,
"Black Bull Cafe (BBC Bar & Restaurant)	restaurant	Juhu		19.1085583	72.8572649									candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/11506435036	Black Bull Cafe (BBC Bar & Restaurant) restaurant",,,,,,,,,,,,,,,,,,,,
"Bloom All Day Restobar	restaurant	Mumbai	""Pandit Madan Mohan Malviya Marg", Mumbai," 400080""	19.1719281	72.9419475	-8655732350							Mo-Su 12:00-00:00	candidate			0.3	overpass_osm	https://www.openstreetmap.org/node/13072574431	""Bloom All Day Restobar restaurant Pandit Madan Mohan Malviya Marg", Mumbai," 400080""",,,,,,,,,,,,,,,,
